USER_NAME,OBJECT_NAME,OBJECT_PATH,QUERY_NAME,DATASOURCE,DB_USER,TABLE_NAME
BLove,NMCL_LEADS_SWEEPS_SAMSON_20161212,/_IT_MKT/SWAT/NMCL_LEADS_SWEEPS_SAMSON_20161212,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_LEADS_SWEEPS_SAMSON
sfeiler,Leads to MERGE AXNEW_PII_NOT,/_IT_MKT/ACXIOM/Leads to MERGE AXNEW_PII_NOT,Query Final,FINREPORTINGPII,hyperion_svc,DBO.Z_LEADS_TO_MERGE_DRI_CONTRACTS
sfeiler,Leads to MERGE AXNEW_PII_NOT,/_IT_MKT/ACXIOM/Leads to MERGE AXNEW_PII_NOT,Query Z Leads To Merge Dri Contracts,FINREPORTINGPII,hyperion_svc,DBO.Z_LEADS_TO_MERGE_DRI_CONTRACTS
BLove,NMCL_PUR_LEAD58.FRESH_SAMSON_PII_MIX,/_IT_MKT/SWAT/NMCL_PUR_LEAD58.FRESH_SAMSON_PII_MIX,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.Z_LEAD_AREA58_TO_MERGE
ttrujillo,NMCL_PUR_LEAD58_PII_MIX,/_IT_MKT/SWAT/NMCL_PUR_LEAD58_PII_MIX,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.Z_LEAD_AREA58_TO_MERGE
APeterson,NMC Check Key Codes_PII_MIX,/_IT_MKT/SWAT/NMC Check Key Codes_PII_MIX,Query Limit Table,FINREPORTINGPII,hyperion_svc,DBO.Z_LIMIT_DRINCCC_MKT_KEY_CODES
BLove,NMC Check Key Codes_PII_MIX,/_IT_MKT/SWAT/NMC Check Key Codes_PII_MIX,Query Limit Table,FINREPORTINGPII,hyperion_svc,DBO.Z_LIMIT_DRINCCC_MKT_KEY_CODES
BLove,Leads to MERGE Z Limit Lead Id AXNEW_PII_NOT,/_IT_MKT/ACXIOM/Leads to MERGE Z Limit Lead Id AXNEW_PII_NOT,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_LIMIT_INDIV_ID
sfeiler,Leads to MERGE AXNEW_PII_NOT,/_IT_MKT/ACXIOM/Leads to MERGE AXNEW_PII_NOT,Query Final,FINREPORTINGPII,hyperion_svc,DBO.Z_LIMIT_LEAD_ID_MERGE
BLove,NMCL_PUR_LEAD58.FRESH_SAMSON_PII_MIX,/_IT_MKT/SWAT/NMCL_PUR_LEAD58.FRESH_SAMSON_PII_MIX,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.Z_LIMIT_PMR_SHOWCASE_30MILE_ZIPCODE
ttrujillo,NMCL_PUR_LEAD58_PII_MIX,/_IT_MKT/SWAT/NMCL_PUR_LEAD58_PII_MIX,Query PH Prefix,FINREPORTINGPII,hyperion_svc,DBO.Z_LIMIT_PMR_SHOWCASE_30MILE_ZIPCODE
ttrujillo,NMCL_PUR_LEAD58_PII_MIX,/_IT_MKT/SWAT/NMCL_PUR_LEAD58_PII_MIX,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.Z_LIMIT_PMR_SHOWCASE_30MILE_ZIPCODE
sfeiler,Leads to MERGE AXNEW_PII_NOT,/_IT_MKT/ACXIOM/Leads to MERGE AXNEW_PII_NOT,Query Final,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_NUM_OF_TIMES_PURCHASED
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW AXNEW,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_NUM_OF_TIMES_PURCHASED
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_EU AXNEW,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_EU AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_NUM_OF_TIMES_PURCHASED
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_TEMPUS AXNEW,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_TEMPUS AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_NUM_OF_TIMES_PURCHASED
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_TRAD_OWNERS,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_TRAD_OWNERS,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_NUM_OF_TIMES_PURCHASED
ttrujillo,THE_OWNER KITS 2012 AXNEW,/_IT_MKT/ACXIOM/THE_OWNER KITS 2012 AXNEW,Query ADDR,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_NUM_OF_TIMES_PURCHASED
ttrujillo,THE_OWNER_KITS_NOT_SENT_ADDR_UNDELIVABLE AXNEW,/_IT_MKT/ACXIOM/THE_OWNER_KITS_NOT_SENT_ADDR_UNDELIVABLE AXNEW,Query ADDR,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_NUM_OF_TIMES_PURCHASED
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_01,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_01,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_02,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_02,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_03,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_03,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_04,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_04,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_05,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_05,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_06,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_06,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_07,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_07,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_08,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_08,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_09,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_09,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_10,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_10,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_11,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_11,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_12,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_12,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_13,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_13,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_14,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_14,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_15,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_15,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_16,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_16,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_17,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_17,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_18,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_18,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_19,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_19,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW AXNEW,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_EU AXNEW,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_EU AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_TEMPUS AXNEW,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_TEMPUS AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_TRAD_OWNERS,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_TRAD_OWNERS,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
ttrujillo,EU_CALL_LIST_SUMMARY,/_IT_MKT/EU/EU_CALL_LIST_SUMMARY,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_POINTS_SOLD
BLove,NMCL_TO_ACTIVATE NEW FEB22 2012_NON OWNER TAC_PII_MIX,/_IT_MKT/SWAT/NMCL_TO_ACTIVATE NEW FEB22 2012_NON OWNER TAC_PII_MIX,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_01,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_01,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_02,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_02,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_03,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_03,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_04,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_04,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_05,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_05,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_06,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_06,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_07,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_07,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_08,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_08,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_09,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_09,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_10,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_10,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_11,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_11,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_12,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_12,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_13,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_13,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_14,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_14,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_15,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_15,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_16,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_16,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_17,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_17,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_18,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_18,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_19,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_19,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
ttrujillo,NMCL_PAST_STAY_NO TOUR_EU_Z_PHONE,/_IT_MKT/EU/NMCL_PAST_STAY_NO TOUR_EU_Z_PHONE,Query2,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_01,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_01,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_02,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_02,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_03,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_03,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_04,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_04,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_05,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_05,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_06,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_06,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_07,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_07,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_08,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_08,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_09,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_09,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_10,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_10,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_11,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_11,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_12,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_12,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_13,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_13,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_14,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_14,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_15,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_15,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_16,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_16,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_17,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_17,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_18,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_18,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_19,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_19,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
sfeiler,Leads to MERGE AXNEW_PII_NOT,/_IT_MKT/ACXIOM/Leads to MERGE AXNEW_PII_NOT,Query Final,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
ttrujillo,NMCL_PAST_STAY_NO TOUR_EU_Z_PHONE,/_IT_MKT/EU/NMCL_PAST_STAY_NO TOUR_EU_Z_PHONE,Query2,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_RESV_TRACK
BLove,DIRECT_SALES_NON_CSV_RELCASS_20160407,/_IT_MKT/DIRECT_SALES/DIRECT_SALES_NON_CSV_RELCASS_20160407,Query GROSS,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
BLove,NMCL_ILX_OWN_PII_MIX,/_IT_MKT/SWAT/NMCL_ILX_OWN_PII_MIX,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
BLove,NMCL_NON_OWNER_REFERRAL_SAMSON,/_IT_MKT/SWAT/NMCL_NON_OWNER_REFERRAL_SAMSON,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
BLove,NMCL_OWN_EU_Z_PHONE,/_IT_MKT/EU/NMCL_OWN_EU_Z_PHONE,Query SunFin,SUNFIN,hyperion_svc,DBO.Z_MAX_SALE
BLove,NMCL_OWN_TEMPUS_PII_MIX,/_IT_MKT/SWAT/NMCL_OWN_TEMPUS_PII_MIX,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
BLove,NMCL_REFERRAL_PII_NOT,/_IT_MKT/SWAT/NMCL_REFERRAL_PII_NOT,Query SunFin,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
BLove,NMCL_TO_ACTIVATE NEW FEB22 2012_NON OWNER TAC_PII_MIX,/_IT_MKT/SWAT/NMCL_TO_ACTIVATE NEW FEB22 2012_NON OWNER TAC_PII_MIX,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_01,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_01,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_02,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_02,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_03,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_03,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_04,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_04,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_05,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_05,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_06,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_06,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_07,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_07,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_08,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_08,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_09,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_09,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_10,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_10,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_11,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_11,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_12,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_12,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_13,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_13,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_14,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_14,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_15,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_15,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_16,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_16,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_17,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_17,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_18,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_18,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
sfeiler,ACXIOM_ATRIBUTES_EXACT_TARGET_19,/_IT_MKT/ACXIOM/ACXIOM_ATRIBUTES_EXACT_TARGET_19,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW AXNEW,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_EU AXNEW,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_EU AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_TEMPUS AXNEW,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_NEW_TEMPUS AXNEW,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
svchyperion,Z_DRI_OWN_MEM_TOUR_ROLLUP_TRAD_OWNERS,/_IT_MKT/ACXIOM/Z_DRI_OWN_MEM_TOUR_ROLLUP_TRAD_OWNERS,Query,FINREPORTINGPII,hyperion_svc,DBO.Z_MAX_SALE
